Date,Adj Close,Close,High,Low,Open,Volume,SMA_10,SMA_50,SMA_200,Dist_SMA_10,Dist_SMA_50,EMA_12,EMA_26,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BB_Width,BB_Position,ATR,Vol_Change,Vol_SMA_20,Vol_Ratio,Returns,Returns_5d,Returns_20d,Trend_Strength
2015-10-16,24.40011405944824,26.88999938964844,26.950000762939453,26.13999938964844,26.3700008392334,9598500,27.405999946594243,26.264399986267094,29.80087500572205,-0.01882801422868441,0.02381929165366259,26.90284044318932,26.742596211104992,50.62379760248866,0.16024423208432736,-0.026726405974656392,0.18697063805898376,0.21571157685613906,0.552038786829532,1.4409932120946165,-0.458198567388617,12485130.0,0.7687945580062042,0.023990828456798896,-0.0535023043269085,0.017404429782869713,0.043465678291682235
2015-10-19,24.58159637451172,27.09000015258789,27.415000915527344,26.6299991607666,26.88999938964844,8152800,27.236999893188482,26.164799995422364,29.81622500419617,-0.005397060659289243,0.035360490327745575,26.931634244635255,26.76832983640002,51.48657544106203,0.16330440823523418,-0.018932983858999664,0.18223739209423384,0.21474645388582858,0.5774157857685152,1.3941366794279113,-0.15061728395061724,12555460.0,0.649342994999785,0.0074377377270020695,-0.05675484678750209,0.042725197456104924,0.04097871560087233
2015-10-20,24.073448181152344,26.530000686645508,27.399999618530277,26.459999084472656,27.09000015258789,7138700,27.119000053405767,26.09420001983643,29.825975008010868,-0.021719066543763987,0.016701054888741185,26.869844466482984,26.750675825307095,48.90956746577625,0.11916864117588943,-0.050455000734675515,0.16962364191056495,0.21084475229267294,0.47042019120517053,1.3616983833300336,-0.12438671376704935,12598075.0,0.5666500636009867,-0.020671814794688603,-0.014121113449324096,0.03876271478581983,0.0392730964271869
2015-10-21,23.601598739624023,26.01000022888184,26.88999938964844,25.825000762939453,26.31999969482422,6717100,26.96599998474121,26.05400001525879,29.833375005722047,-0.03545204169696381,-0.0016887919840017362,26.73756073762127,26.69581096631263,46.578228002114116,0.04174977130863766,-0.10229909648154181,0.14404886779017947,0.1956548496870694,0.3534140405718757,1.3405055435713873,-0.05905837197248798,12322815.0,0.5450946070358113,-0.01960046906540125,0.019200617646113693,0.06685812650634992,0.03500422080863965
2015-10-22,23.77400779724121,26.200000762939453,26.93000030517578,25.809999465942383,26.299999237060547,15818900,26.85400009155273,26.042600021362304,29.840325012207032,-0.02435388867146837,0.006043971855653307,26.654859203054837,26.659084284581283,47.56177575088618,-0.004225081526445962,-0.11861915945330036,0.1143940779268544,0.18996132885930156,0.3781148014200423,1.3247552075472453,1.3550192791532059,12727265.0,1.2429143260551265,0.007304903205907598,-0.002284823511783385,0.03393846113547605,0.031156646015561004
2015-10-23,24.59067153930664,27.100000381469727,27.520000457763672,26.93000030517578,27.229999542236328,17484800,26.723000144958494,26.04360004425049,29.850425014495855,0.014107706263001951,0.040562761500879896,26.723342461272512,26.69174473620265,52.06384851922959,0.03159772506986158,-0.06623708228559426,0.09783480735545584,0.18718274607502627,0.5439252174682179,1.3244155280670291,0.10531073589187612,12968450.0,1.348256730758109,0.03435112947795571,0.007809631706504616,0.04471857453854322,0.026087027121966283
2015-10-26,24.354745864868164,26.84000015258789,27.489999771118164,26.780000686645508,27.299999237060547,7516300,26.535000228881838,26.01800003051758,29.8599250125885,0.011494249899198339,0.03159351683857925,26.741289798397954,26.702726618897852,50.70937997780645,0.038563179500101796,-0.047417302284283244,0.08598048178438504,0.17015464517419407,0.46809586210567106,1.2805286392388597,-0.5701237646412884,12733855.0,0.5902611581488874,-0.00959410425173346,-0.009228497548609882,0.0870797720544616,0.019870866237137637
2015-10-27,25.09881591796875,27.65999984741211,28.06999969482422,27.09000015258789,27.709999084472656,13398000,26.610000228881837,26.024600028991703,29.8776750087738,0.03945883538139272,0.06284053613114327,26.882629805938592,26.773635746935945,54.71112007389285,0.10899405900264725,0.018410861774609766,0.09058319722803748,0.14513370372631562,0.6299462256789445,1.2769194180243932,0.7825259768769208,12952745.0,1.0343753389725499,0.03055140425344427,0.042593257878632995,0.13221446999130881,0.022494109390268902
2015-10-28,25.11696434020996,27.68000030517578,28.11000061035156,27.239999771118164,27.5,9983600,26.826000213623047,26.045800018310548,29.896875009536743,0.03183479030612424,0.0627433323497979,27.00530219043662,26.840773862361118,54.807494531144684,0.16452832807550166,0.05915610467797135,0.10537222339753032,0.14059365791839318,0.6178092317194832,1.2478538052536077,-0.25484400656814454,12782465.0,0.7810387120168136,0.0007230823526394037,0.06420607695495328,0.06216426985543744,0.029954933031967074
2015-10-29,25.126039505004883,27.690000534057617,27.850000381469727,26.81999969482422,27.739999771118164,9818800,26.96900024414063,26.064000015258788,29.916225013732912,0.0267344092621169,0.06238491857914785,27.11064039714754,26.903679541746044,54.859218771833135,0.20696085540149767,0.08127090560317388,0.1256899497983238,0.13870742559495916,0.6060734323891053,1.232292868210172,-0.01650707159741982,12896445.0,0.7613571026744191,0.0003612799411698564,0.05687021861563468,0.044905680530476166,0.03472223098342631
2015-10-30,25.062522888183597,27.6200008392334,27.80500030517578,27.450000762939453,27.549999237060547,7372000,27.042000389099123,26.11840003967285,29.937725019454962,0.021374175054271305,0.0574920667912151,27.189003542083828,26.956740378596958,54.38995471390618,0.23226316348686993,0.08525857095083689,0.14700459253603304,0.1279606508114123,0.613675675397378,1.1696290592120402,-0.24919542102904635,12269330.0,0.6008478050553697,-0.0025279773735692457,0.01918820850346692,-0.044621204254146174,0.03536205694159519
2015-11-02,25.997148513793945,28.649999618530277,28.8799991607666,27.309999465942383,27.5,9802300,27.19800033569336,26.190400047302244,29.960625019073493,0.0533862513756711,0.09391225665838521,27.413772169229436,27.082166988962392,59.83432869442419,0.33160518026704366,0.1476804701848085,0.18392471008223515,0.12625414120137016,0.9168699735705141,1.1982269617557673,0.32966630493760163,12141945.0,0.8073088784375155,0.03729177219407598,0.06743664141774852,-0.004517062717637632,0.03847212286071612
2015-11-03,26.65047836303711,29.3700008392334,29.899999618530277,28.649999618530277,28.709999084472656,10877800,27.48200035095215,26.299200057983395,29.984675025939946,0.06869952929812251,0.11676403747945296,27.714730426153125,27.25163616305654,63.14604239215174,0.4630942630965862,0.22333564241148082,0.23975862068510537,0.1436960211032729,1.0275337106557416,1.2019250359160696,0.10971914754700429,12100780.0,0.8989337877393028,0.025130932994408717,0.06182216201209689,0.059906236362559984,0.04497476312439025
2015-11-04,26.55974006652832,29.270000457763672,30.26000022888184,29.170000076293945,30.0,7948000,27.80800037384033,26.38340007781982,30.008625030517585,0.05257480093026334,0.1094097186651306,27.954002738708596,27.401144629331142,62.37678120264959,0.5528581093774534,0.2504795909538784,0.302378518423575,0.15697426466890038,0.9380033803864065,1.1939304013926286,-0.2693375498722168,11780565.0,0.674670527262487,-0.003404847756631413,0.05744220141105205,0.06281770097040695,0.05399608434919464
2015-11-05,26.13325881958008,28.799999237060547,29.56999969482422,27.8700008392334,29.559999465942383,9722400,28.068000221252444,26.44760005950928,30.03092502593995,0.02607948589275888,0.08894565753634254,28.084156046147356,27.50476348916295,58.7539604688868,0.5793925569844056,0.22161123084866452,0.3577813261357411,0.1631273597863292,0.7989077125328271,1.230078148121071,0.22325113236034233,11427800.0,0.8507674268013091,-0.016057438105658073,0.04008662627643056,0.05417275105302122,0.061268325220327324
2015-11-06,26.94992446899414,29.700000762939453,29.950000762939453,28.3700008392334,29.0,11373800,28.328000259399417,26.499600067138676,30.056175031661997,0.048432663477006255,0.12077166023986496,28.33274754103845,27.667373657590836,63.165658130086605,0.6653738834476144,0.2460740458494986,0.4192998375981158,0.175967091439527,0.9489446996118098,1.2550725606628554,0.16985517979099818,11251295.0,1.0108880799943474,0.03125005380975021,0.07530774295819276,0.045406579459902785,0.06899727496371097
2015-11-09,26.09696388244629,28.76000022888184,29.950000762939453,28.40999984741211,29.88999938964844,10377300,28.520000267028813,26.53940006256104,30.074925031661998,0.008415145848735595,0.08367182984868538,28.398478723783587,27.74830895916795,56.38242452821655,0.6501697646156366,0.1846959416140166,0.46547382300162,0.176260618755707,0.7540182125176803,1.275424586010319,-0.08761363836184921,11321625.0,0.9165910370640257,-0.03164984881854194,0.003839462890617762,0.001392789571159625,0.07462867283355788
2015-11-10,25.588815689086918,28.200000762939453,28.700000762939453,27.299999237060547,28.6200008392334,12392000,28.57400035858155,26.58580009460449,30.089225034713753,-0.013088807690512128,0.06071664808246857,28.36794365288449,27.78176761129917,52.74823262227683,0.5861760415853219,0.09656177486696149,0.4896142667183604,0.17581003875624301,0.6253363545010264,1.288608614996817,0.19414491245314291,11244425.0,1.1020572416997756,-0.01947146945360645,-0.039836569385827914,0.04793760397034719,0.07478429300235952
2015-11-11,25.298444747924805,27.8799991607666,28.489999771118164,26.850000381469727,28.440000534057617,14746300,28.594000244140627,26.645800094604493,30.09867503166199,-0.024970311158906022,0.046318709206709885,28.29287526948174,27.78904402237083,50.735771043780595,0.5038312471109094,0.011373584314039231,0.4924576627968702,0.16038591827140158,0.5382510559181186,1.3137079560433615,0.18998547449967718,10897765.0,1.3531490172526202,-0.011347574238132596,-0.0474889400498244,0.09247643654665261,0.07311471761475181
2015-11-12,26.115110397338867,28.780000686645508,29.450000762939453,27.649999618530277,28.18000030517578,15874700,28.703000259399417,26.724000091552735,30.11912503242493,0.0026826612740902256,0.07693461263468038,28.36781764135309,27.862448219724513,55.83888736827041,0.5053694216285756,0.010329407065364282,0.4950400145632113,0.1552594077349645,0.718427561547221,1.348443183783777,0.07652088998596263,10805705.0,1.4691035892614133,0.032281260866944717,-0.000694394130028475,0.09596345909365489,0.07405329146336252
2015-11-13,24.27307891845703,26.75,28.25,26.600000381469727,27.81999969482422,23067700,28.616000175476078,26.770800094604493,30.128675031661988,-0.06520828082309138,-0.0007769694790962234,28.11892261960646,27.780044647893067,44.61336866606955,0.3388779717133943,-0.12492963427985365,0.46380760599324794,0.15628779800783069,0.25191592851061484,1.407840121026063,0.4531109249308649,11479165.0,2.00952769648315,-0.07053511599071882,-0.0993266224632745,-0.005206373849987345,0.06892584735424008
2015-11-16,26.142332077026367,28.809999465942383,29.57999992370605,26.5310001373291,26.709999084472656,26242700,28.632000160217295,26.890800094604494,30.145325031280517,0.006216796057874063,0.0713701103941109,28.225242134427372,27.8563375973782,54.58986525919862,0.3689045370491719,-0.07592245515526086,0.4448269922044328,0.15673406901923445,0.7045604221252285,1.5250658114082691,0.13763834279100218,12383660.0,2.1191392528541644,0.07700932582962183,0.0017384991885476264,0.0634920377876107,0.06475077199217158
2015-11-17,26.251218795776367,28.93000030517578,29.950000762939453,28.670000076293945,29.190000534057617,13884100,28.588000106811528,26.99040008544922,30.158375034332273,0.011963068318401326,0.07186259609290557,28.333666468388664,27.93586816832617,55.09726213393834,0.39779830006249384,-0.03762295371355118,0.435421253776045,0.15197274425954707,0.710066501432728,1.5075611596395004,-0.4709347742419797,12720930.0,1.091437497101234,0.004165249616726152,0.025886507889591792,0.09046360936350717,0.05919141681132725
2015-11-18,25.91547966003418,28.559999465942383,29.200000762939453,27.950000762939453,29.149999618530277,10246800,28.5170000076294,27.06820007324219,30.16762503623962,0.0015078535014720895,0.05511261881704832,28.368486929550777,27.982100116297744,53.12617135930202,0.3863868132530328,-0.039227552418409806,0.4256143656714426,0.13594356565771784,0.6038260846064529,1.4891639339509646,-0.2619759293004228,12897415.0,0.794484786292447,-0.012789520751135375,0.02439025558267205,0.09803918549100943,0.053524058875987
2015-11-19,26.360107421875,29.049999237060547,29.21500015258789,28.32699966430664,28.709999084472656,9054000,28.542000007629394,27.16540004730225,30.178825035095212,0.017798305279775883,0.06937498385728547,28.47333497685997,28.061203754872768,55.401652424164155,0.4121312219872024,-0.01078651494739219,0.4229177369345946,0.12102847044930813,0.7174728548055771,1.4462236878316994,-0.11640707342780188,12559170.0,0.720907512200249,0.017156855051852604,0.009381464349315527,0.10877856454693258,0.05067475383871081
2015-11-20,27.21307182312012,29.989999771118164,30.049999237060547,29.1299991607666,29.32999992370605,11573300,28.57099990844727,27.280000038146973,30.19647503852844,0.04966574033873261,0.09934016602572093,28.70666802213046,28.20407753385391,59.466751337618646,0.5025904882765531,0.06373820107356676,0.4388522872029863,0.12453222628238711,0.9348157061251039,1.4143505672722922,0.27825270598630447,12263595.0,0.9437118561074465,0.03235802267624188,0.12112148677077239,0.1066420423973331,0.047324042100257625
2015-11-23,27.83917999267578,30.68000030517578,31.06999969482422,29.989999771118164,30.07999992370605,14031700,28.762999916076662,27.409400062561033,30.21682503700256,0.06664813804861991,0.11932403610256737,29.010257604137436,28.38747922061849,62.19103981292054,0.6227783835189449,0.14714087705276685,0.47563750646617803,0.130353861267451,1.045998061608377,1.3904683784461325,0.2124199666473694,12589365.0,1.1145677323677565,0.02300768720652413,0.0649080483824378,0.14307004958111524,0.04938451226316821
2015-11-24,27.539735794067383,30.350000381469727,31.18000030517578,30.100000381469727,30.600000381469727,8037400,28.97799987792969,27.516800079345703,30.23697504043579,0.04734628025811349,0.10296256446804808,29.216371877573174,28.532851158459323,60.11019860869318,0.6835207191138508,0.1663065701181382,0.5172141489957126,0.13584741290205687,0.902645641149491,1.3682920602504127,-0.4271969896733824,12321335.0,0.6523156784552973,-0.010756190365825535,0.04908399797147234,0.09725236980828456,0.05310209742304933
2015-11-25,27.21307182312012,29.989999771118164,30.75,29.825000762939453,30.450000762939453,6705600,29.18899993896484,27.576800079345706,30.254675035476684,0.027441838837515498,0.08750832891521299,29.33539155350317,28.64078809273035,57.83673014834782,0.6946034607728215,0.1419114494216871,0.5526920113511344,0.13532586046747735,0.78096294450167,1.3366282871654223,-0.16570035085973078,12157435.0,0.5515637138919517,-0.011861634458870118,0.05007003963291545,0.08345373701135572,0.05846218034653812
