Date,Adj Close,Close,High,Low,Open,Volume,SMA_10,SMA_50,SMA_200,Dist_SMA_10,Dist_SMA_50,EMA_12,EMA_26,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BB_Width,BB_Position,ATR,Vol_Change,Vol_SMA_20,Vol_Ratio,Returns,Returns_5d,Returns_20d,Trend_Strength
2015-10-30,21.318410873413086,22.366666793823242,23.253332138061523,21.933332443237305,22.716665267944336,54945105,21.962332916259765,19.012133197784422,18.601183023452762,0.01841033368837275,0.1764417259831601,21.764084035375852,20.721133524947454,59.80692754514172,1.0429505104283976,0.143451127922945,0.8994993825054526,0.23443015335487707,0.7671739933446081,1.3968493725114048,-0.027160676523336535,78549574.95,0.6994958920525641,-0.02598343771284284,0.07034620980842154,0.1466165762745706,0.15517457656035905
2015-11-02,20.225482940673828,21.219999313354492,22.293333053588867,21.0,22.0,65262252,21.862332916259767,19.010933170318605,18.640183019638062,-0.029380835310011677,0.11619977426909567,21.680378693526414,20.75808654631094,52.818601952234296,0.9222921472154759,0.01823421176801865,0.9040579354474573,0.23331193356983138,0.5286019885216063,1.394693474033679,0.18777190433979518,79182211.5,0.8242034513016854,-0.0512668021140017,-0.07685614057447654,0.03009703497105143,0.14998736360785256
2015-11-03,20.80689811706543,21.829999923706055,22.059999465942383,20.799999237060547,21.270000457763672,60099741,21.837999534606933,19.022533168792727,18.682116355896,-0.0003663161036431273,0.14758637716658551,21.703397344323285,20.837487537229094,55.778856547902976,0.8659098070941909,-0.030518502682613136,0.896428309776804,0.23225023707119363,0.6378386592525073,1.3850725279514045,-0.07910408914482447,80228295.6,0.7491090337958022,0.028746495291716023,-0.04184343477470287,0.07220035703766658,0.14800691058502652
2015-11-04,22.208003997802734,23.299999237060547,23.40999984741211,21.67333221435547,21.799999237060547,92639202,22.176332855224608,19.06053316116333,18.73371635437012,0.05066962104021666,0.22242116944217027,21.949028404744404,21.019895811290684,61.97104537634556,0.9291325934537191,0.026163426941532064,0.9029691665121871,0.24124037443458535,0.8854667604301454,1.41018646403035,0.5414243132927976,82557248.99999999,1.1221207479914939,0.06733849374677092,0.015840695446869724,0.1648058971498183,0.16346865366861063
2015-11-05,21.381956100463867,22.433332443237305,23.16666603088379,22.399999618530273,23.0,80157540,22.371666145324706,19.12399980545044,18.78169968605042,0.002756446368903376,0.1730460505884177,22.023536718358695,21.12459482106451,56.911259602702856,0.8989418972941863,-0.003221815374400694,0.902163712668587,0.2392748254697433,0.696079049779786,1.3737445464946305,-0.13473412691961661,82878306.59999998,0.9671715469147872,-0.03719600095285569,-0.023080303005133196,0.10909692192009546,0.1698215003614812
2015-11-06,21.524925231933594,22.583332061767578,22.933332443237305,22.200000762939453,22.266666412353516,75408474,22.540332794189453,19.185799770355224,18.830549683570865,0.0019076589494371188,0.1770857786529192,22.10965907888314,21.23264943148696,57.557167138839056,0.8770096473961821,-0.020123252217923993,0.8971328996141061,0.23738298516637674,0.7037381501518588,1.3280007703377177,-0.05924665352754088,84404667.89999999,0.8934159197136063,0.0066864617153878925,0.009686971686106105,0.11174918922816879,0.1748445758835374
2015-11-09,22.748111724853516,23.866666793823242,24.350000381469727,22.233333587646484,22.383333206176758,105841104,22.628332901000977,19.300466442108156,18.88408301830292,0.05472492817919816,0.23658497401663459,22.379967958104693,21.42776182869705,62.707783747640896,0.9522061294076423,0.04405858383482886,0.9081475455728134,0.24124572398370758,0.9046879483458564,1.3843340577295409,0.403570426315748,83187249.15,1.272323644326205,0.0568266334013785,0.12472514449155092,0.20417089613052664,0.17242414678809823
2015-11-10,22.17622947692871,23.266666412353516,23.75,22.959999084472656,23.66666603088379,78210219,22.676666259765625,19.433799762725833,18.93321635246277,0.026017940460441702,0.1972268262730148,22.516383104912205,21.563976983041975,59.09688185391084,0.9524061218702293,0.03540686103793267,0.9169992608322967,0.23696869489541494,0.7634488681021341,1.3502150328453297,-0.2610600603712524,84098441.7,0.9299841640228632,-0.02513968065389882,0.06581156636135987,0.15448227079094368,0.16686734126280506
2015-11-11,21.8585205078125,22.933332443237305,23.67333221435547,22.466665267944336,23.333332061767578,79580943,22.676332855224608,19.59366641998291,18.982083015441894,0.011333384002320424,0.17044620193433446,22.580529156962218,21.665410720834224,57.128717148490054,0.9151184361279938,-0.0015046597634423842,0.9166230958914362,0.2158940104743533,0.6814812615127169,1.33996159810003,0.017526149619910836,85524805.2,0.9305013067717575,-0.014326675046977377,-0.015736772782379727,0.17306052880877054,0.15732973957838706
2015-11-12,22.430400848388672,23.53333282470703,23.760000228881836,22.66666603088379,22.983333587646484,96706671,22.73333282470703,19.795399761199953,19.034616351127625,0.03519061662311773,0.18882836965149985,22.727114336615266,21.803775321121098,59.72858007789153,0.9233390154941681,0.005372735682185548,0.9179662798119825,0.20510526818248737,0.7836458825762779,1.3223453552356026,0.21519885734452782,87807864.0,1.1013440777923946,0.02616280834696827,0.04903419428446654,0.1698425522429423,0.14841493978139228
2015-11-13,22.462173461914062,23.566665649414062,24.94333267211914,22.726665496826172,23.333332061767578,120723585,22.853332710266116,19.970933074951176,19.08649968147278,0.031213519191776617,0.18004830124701998,22.856276077045848,21.93435978988354,59.87416397532272,0.9219162871623077,0.0031600058802601083,0.9187562812820476,0.1909606182075429,0.7708177497574223,1.3862254852397002,0.2483480586359963,90842416.2,1.328934104242815,0.0014164090124979545,0.043542449137132344,0.1666665722434706,0.1443297428566435
2015-11-16,22.07774543762207,23.163333892822266,23.266666412353516,22.729999542236328,22.833332061767578,58599132,23.047666168212896,20.108799743652344,19.13846634864807,0.005018630683261804,0.15190037138512613,22.90351574101145,22.02539490861974,57.18052421229314,0.8781208323917085,-0.032508359112271346,0.9106291915039798,0.19269911995145875,0.6636988097068971,1.3469712439495598,-0.5146007965220715,88921395.9,0.6589992364256171,-0.017114502432881262,-0.029469255471526568,0.04245430281812923,0.14614827647722983
2015-11-17,21.566226959228516,22.626665115356445,23.53333282470703,22.233333587646484,23.433332443237305,90764508,23.127332687377933,20.221266403198243,19.186683011054992,-0.02164830587207034,0.1189539104127404,22.860923337064527,22.06993344245209,53.717583062657354,0.7909898946124372,-0.09571143751323419,0.8867013321256714,0.1918919654597839,0.5333775832138717,1.3436161006003446,0.5489053319083292,88540925.70000002,1.02511361025899,-0.023168891833490357,-0.02750721936930589,0.025067866124521165,0.14371336721621256
2015-11-18,21.026119232177734,22.059999465942383,22.933332443237305,21.889999389648438,22.649999618530273,56357742,23.00333271026612,20.330133056640623,19.231183009147646,-0.04100854672691567,0.08508878935923714,22.737704279968813,22.06919759234026,50.256630944534955,0.6685066876285539,-0.174555715597694,0.8430624032262479,0.15976277405432499,0.35319168468080336,1.3221673115280965,-0.37907731511088016,86283121.95,0.6531722627359104,-0.025044152398290165,-0.0380813813019335,0.10761507130435555,0.13148953064782443
